Id,Runs,Boundaries,Six,Fifty,Hundred,Duck,Batting_Points,Wickets,4W_Haul,5W_Haul,Maidens,Bowling_Points,Total Points
19_Mohammad Nabi,2,0,0,0,0,0,2,1,0,0,0,25,27
19_EJG Morgan,13,1,1,0,0,0,16,0,0,0,0,0,16
19_DA Warner,70,9,2,1,0,0,91,0,0,0,0,0,91
19_S Kaul,0,0,0,0,0,0,0,1,0,0,0,25,25
19_NV Ojha,34,3,1,0,0,0,39,0,0,0,0,0,39
19_I Sharma,2,0,0,0,0,0,2,0,0,0,0,0,2
19_Rashid Khan,6,1,1,0,0,0,9,2,0,0,0,50,59
19_Sandeep Sharma,5,0,0,0,0,0,5,1,0,0,0,25,30
19_MC Henriques,9,0,0,0,0,0,9,1,0,0,0,25,34
19_DA Miller,1,0,0,0,0,0,1,0,0,0,0,0,1
19_S Dhawan,15,1,0,0,0,0,16,0,0,0,0,0,16
20_DS Kulkarni,0,0,0,0,0,0,0,1,0,0,0,25,25
20_RA Jadeja,23,2,0,0,0,0,25,0,0,0,0,0,25
20_SK Raina,23,4,2,0,0,0,31,0,0,0,0,0,31
20_Basil Thampi,0,0,0,0,0,1,-2,1,0,0,0,25,23
20_S Kaushik,0,0,0,0,0,0,0,0,0,0,0,0,0
20_V Kohli,64,8,1,1,0,0,82,0,0,0,0,0,82
20_S Aravind,0,0,0,0,0,0,0,1,0,0,0,25,25
20_P Negi,0,0,0,0,0,0,0,1,0,0,0,25,25
20_KM Jadhav,38,7,2,0,0,0,49,0,0,0,0,0,49
20_BB McCullum,72,9,7,1,0,0,103,0,0,0,0,0,103
20_YS Chahal,0,0,0,0,0,0,0,3,0,0,0,75,75
20_DR Smith,1,0,0,0,0,0,1,0,0,0,0,0,1
20_TM Head,30,3,1,0,0,0,35,0,0,0,0,0,35
20_KD Karthik,1,0,0,0,0,0,1,0,0,0,0,0,1
20_SR Watson,0,0,0,0,0,0,0,0,0,0,0,0,0
20_Ishan Kishan,39,6,4,0,0,0,53,0,0,0,0,0,53
20_AF Milne,0,0,0,0,0,0,0,1,0,0,0,25,25
20_AJ Finch,19,3,1,0,0,0,24,0,0,0,0,0,24
20_AJ Tye,6,0,0,0,0,0,6,0,0,0,0,0,6
20_CH Gayle,77,12,7,1,0,0,111,0,0,0,0,0,111
21_SW Billings,13,3,0,0,0,0,16,0,0,0,0,0,16
21_A Mishra,0,0,0,0,0,0,0,0,0,0,0,0,0
21_PJ Cummins,0,0,0,0,0,0,0,0,0,0,0,0,0
21_DJ Hooda,9,1,1,0,0,0,12,0,0,0,0,0,12
21_KS Williamson,89,11,5,1,0,0,118,0,0,0,0,0,118
21_Yuvraj Singh,3,0,0,0,0,0,3,1,0,0,0,25,28
21_Mohammed Siraj,0,0,0,0,0,0,0,2,0,0,0,50,50
21_B Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
21_SS Iyer,50,7,2,1,0,0,69,0,0,0,0,0,69
21_SV Samson,42,5,2,0,0,0,51,0,0,0,0,0,51
21_AD Mathews,31,3,1,0,0,0,36,0,0,0,0,0,36
21_J Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
21_DA Warner,4,0,0,0,0,0,4,0,0,0,0,0,4
21_S Kaul,0,0,0,0,0,0,0,1,0,0,0,25,25
21_RR Pant,0,0,0,0,0,1,-2,0,0,0,0,0,-2
21_Rashid Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
21_MC Henriques,12,2,0,0,0,0,14,0,0,0,0,0,14
21_CH Morris,0,0,0,0,0,0,0,4,1,0,0,108,108
21_KK Nair,33,6,1,0,0,0,41,0,0,0,0,0,41
21_Z Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
21_S Dhawan,70,8,1,1,0,0,88,0,0,0,0,0,88
22_SE Marsh,26,5,0,0,0,0,31,0,0,0,0,0,31
22_Harbhajan Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
22_KH Pandya,0,0,0,0,0,0,0,1,0,0,0,25,25
22_MP Stoinis,1,0,0,0,0,0,1,1,0,0,0,25,26
22_Sandeep Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
22_AR Patel,4,0,0,0,0,0,4,0,0,0,0,0,4
22_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
22_MM Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
22_Swapnil Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
22_N Rana,62,7,7,1,0,0,91,0,0,0,0,0,91
22_HH Pandya,15,3,1,0,0,0,20,0,0,0,0,0,20
22_SL Malinga,0,0,0,0,0,0,0,0,0,0,0,0,0
22_MJ McClenaghan,0,0,0,0,0,0,0,2,0,0,0,50,50
22_GJ Maxwell,40,7,3,0,0,0,53,0,0,0,0,0,53
22_WP Saha,11,0,0,0,0,0,11,0,0,0,0,0,11
22_HM Amla,104,14,6,0,1,0,146,0,0,0,0,0,146
22_JC Buttler,77,12,5,1,0,0,107,0,0,0,0,0,107
22_PA Patel,37,6,2,0,0,0,47,0,0,0,0,0,47
22_I Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
23_BB McCullum,33,6,1,0,0,0,41,0,0,0,0,0,41
23_YK Pathan,11,2,0,0,0,0,13,0,0,0,0,0,13
23_DR Smith,5,1,0,0,0,0,6,0,0,0,0,0,6
23_G Gambhir,33,3,1,0,0,0,38,0,0,0,0,0,38
23_AJ Finch,31,6,2,0,0,0,41,0,0,0,0,0,41
23_Basil Thampi,0,0,0,0,0,0,0,1,0,0,0,25,25
23_UT Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
23_KD Karthik,3,0,0,0,0,0,3,0,0,0,0,0,3
23_MK Pandey,24,2,0,0,0,0,26,0,0,0,0,0,26
23_JP Faulkner,4,0,0,0,0,0,4,1,0,0,0,25,29
23_Ishan Kishan,4,0,0,0,0,0,4,0,0,0,0,0,4
23_NM Coulter-Nile,0,0,0,0,0,0,0,2,0,0,0,50,50
23_DS Kulkarni,0,0,0,0,0,0,0,0,0,0,0,0,0
23_SK Raina,84,13,4,1,0,0,113,1,0,0,0,25,138
23_P Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
23_RV Uthappa,72,10,2,1,0,0,94,0,0,0,0,0,94
23_CR Woakes,0,0,0,0,0,0,0,1,0,0,0,25,25
23_RA Jadeja,19,2,1,0,0,0,23,0,0,0,0,0,23
23_Shakib Al Hasan,1,0,0,0,0,0,1,0,0,0,0,0,1
23_Kuldeep Yadav,0,0,0,0,0,0,0,2,0,0,0,50,50
23_SA Yadav,1,0,0,0,0,0,1,0,0,0,0,0,1
23_SP Narine,42,10,1,0,0,0,54,0,0,0,0,0,54
24_MG Johnson,7,1,0,0,0,0,8,0,0,0,1,8,16
24_KA Pollard,26,4,0,0,0,0,30,0,0,0,0,0,30
24_PJ Cummins,4,0,0,0,0,0,4,2,0,0,0,50,54
24_A Mishra,0,0,0,0,0,0,0,2,0,0,0,50,50
24_K Rabada,44,5,1,0,0,0,51,1,0,0,0,25,76
24_N Rana,8,1,0,0,0,0,9,0,0,0,0,0,9
24_KH Pandya,17,1,0,0,0,0,18,0,0,0,0,0,18
24_CJ Anderson,0,0,0,0,0,1,-2,0,0,0,0,0,-2
24_SS Iyer,6,1,0,0,0,0,7,0,0,0,0,0,7
24_PA Patel,8,1,0,0,0,0,9,0,0,0,0,0,9
24_SV Samson,9,2,0,0,0,0,11,0,0,0,0,0,11
24_AP Tare,0,0,0,0,0,1,-2,0,0,0,0,0,-2
24_JJ Bumrah,0,0,0,0,0,0,0,2,0,0,0,50,50
24_MJ McClenaghan,1,0,0,0,0,0,1,3,0,0,0,75,76
24_RR Pant,0,0,0,0,0,1,-2,0,0,0,0,0,-2
24_JC Buttler,28,5,2,0,0,0,37,0,0,0,0,0,37
24_Harbhajan Singh,2,0,0,0,0,0,2,0,0,0,0,0,2
24_RG Sharma,5,0,0,0,0,0,5,0,0,0,0,0,5
24_KK Nair,5,0,0,0,0,0,5,0,0,0,0,0,5
24_CH Morris,52,6,1,1,0,0,68,0,0,0,0,0,68
24_HH Pandya,24,2,2,0,0,0,30,1,0,0,0,25,55
24_Z Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
25_Bipul Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
25_SPD Smith,27,3,2,0,0,0,34,0,0,0,0,0,34
25_BA Stokes,10,1,0,0,0,0,11,0,0,0,0,0,11
25_DJ Hooda,19,3,1,0,0,0,24,0,0,0,0,0,24
25_JD Unadkat,0,0,0,0,0,0,0,1,0,0,0,25,25
25_MS Dhoni,61,8,3,1,0,0,83,0,0,0,0,0,83
25_KS Williamson,21,2,1,0,0,0,25,0,0,0,0,0,25
25_Mohammed Siraj,0,0,0,0,0,0,0,0,0,0,0,0,0
25_B Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
25_Imran Tahir,0,0,0,0,0,0,0,1,0,0,0,25,25
25_DT Christian,0,0,0,0,0,0,0,1,0,0,0,25,25
25_DA Warner,43,4,1,0,0,0,49,0,0,0,0,0,49
25_S Kaul,0,0,0,0,0,0,0,0,0,0,0,0,0
25_AM Rahane,2,0,0,0,0,0,2,0,0,0,0,0,2
25_Rashid Khan,0,0,0,0,0,0,0,1,0,0,0,25,25
25_MC Henriques,55,8,2,1,0,0,75,0,0,0,0,0,75
25_RA Tripathi,59,9,3,1,0,0,82,0,0,0,0,0,82
25_MK Tiwary,17,3,0,0,0,0,20,0,0,0,0,0,20
25_SN Thakur,0,0,0,0,0,0,0,0,0,0,0,0,0
25_Washington Sundar,0,0,0,0,0,0,0,0,0,0,0,0,0
25_S Dhawan,30,5,0,0,0,0,35,0,0,0,0,0,35
26_AD Nath,0,0,0,0,0,1,-2,0,0,0,0,0,-2
26_BB McCullum,6,1,0,0,0,0,7,0,0,0,0,0,7
26_DR Smith,4,1,0,0,0,0,5,1,0,0,0,25,30
26_AJ Finch,13,1,1,0,0,0,16,0,0,0,0,0,16
26_HM Amla,65,11,2,1,0,0,88,0,0,0,0,0,88
26_KC Cariappa,0,0,0,0,0,0,0,2,0,0,0,50,50
26_M Vohra,2,0,0,0,0,0,2,0,0,0,0,0,2
26_Basil Thampi,11,1,0,0,0,0,12,0,0,0,0,0,12
26_MP Stoinis,7,0,0,0,0,0,7,0,0,0,0,0,7
26_KD Karthik,58,6,0,1,0,0,72,0,0,0,0,0,72
26_MM Sharma,4,0,0,0,0,0,4,1,0,0,0,25,29
26_GJ Maxwell,31,4,3,0,0,0,41,0,0,0,0,0,41
26_WP Saha,10,1,1,0,0,0,13,0,0,0,0,0,13
26_SK Raina,32,4,0,0,0,0,36,0,0,0,0,0,36
26_T Natarajan,0,0,0,0,0,0,0,0,0,0,0,0,0
26_AR Patel,34,5,2,0,0,0,43,2,0,0,0,50,93
26_SS Agarwal,0,0,0,0,0,0,0,1,0,0,0,25,25
26_SE Marsh,30,5,1,0,0,0,37,0,0,0,0,0,37
26_RA Jadeja,9,1,0,0,0,0,10,1,0,0,0,25,35
26_NB Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
26_Sandeep Sharma,0,0,0,0,0,0,0,2,0,0,0,50,50
26_AJ Tye,22,3,1,0,0,0,27,2,0,0,0,50,77
27_P Negi,2,0,0,0,0,0,2,2,0,0,0,50,52
27_KM Jadhav,9,2,0,0,0,0,11,0,0,0,0,0,11
27_YK Pathan,8,0,0,0,0,0,8,0,0,0,0,0,8
27_G Gambhir,14,2,1,0,0,0,18,0,0,0,0,0,18
27_Mandeep Singh,1,0,0,0,0,0,1,0,0,0,0,0,1
27_V Kohli,0,0,0,0,0,1,-2,0,0,0,0,0,-2
27_UT Yadav,2,0,0,0,0,0,2,1,0,0,0,25,27
27_STR Binny,8,2,0,0,0,0,10,1,0,0,0,25,35
27_TS Mills,2,0,0,0,0,0,2,2,0,0,0,50,52
27_MK Pandey,15,1,0,0,0,0,16,0,0,0,0,0,16
27_NM Coulter-Nile,2,0,0,0,0,0,2,3,0,0,0,75,77
27_CH Gayle,7,1,0,0,0,0,8,0,0,0,0,0,8
27_C de Grandhomme,0,0,0,0,0,1,-2,3,0,0,0,75,73
27_RV Uthappa,11,2,0,0,0,0,13,0,0,0,0,0,13
27_AB de Villiers,8,2,0,0,0,0,10,0,0,0,0,0,10
27_CR Woakes,18,3,0,0,0,0,21,3,0,0,0,75,96
27_S Aravind,5,1,0,0,0,0,6,1,0,0,1,33,39
27_YS Chahal,0,0,0,0,0,1,-2,3,0,0,0,75,73
27_Kuldeep Yadav,4,0,0,0,0,0,4,0,0,0,0,0,4
27_SA Yadav,15,1,0,0,0,0,16,0,0,0,0,0,16
27_S Badree,0,0,0,0,0,1,-2,1,0,0,0,25,23
27_SP Narine,34,7,1,0,0,0,43,0,0,0,0,0,43
28_MG Johnson,0,0,0,0,0,0,0,1,0,0,0,25,25
28_KA Pollard,9,1,0,0,0,0,10,0,0,0,0,0,10
28_SPD Smith,17,2,0,0,0,0,19,0,0,0,0,0,19
28_BA Stokes,17,2,0,0,0,0,19,2,0,0,1,58,77
28_JD Unadkat,0,0,0,0,0,0,0,2,0,0,0,50,50
28_MS Dhoni,7,0,0,0,0,0,7,0,0,0,0,0,7
28_N Rana,3,0,0,0,0,0,3,0,0,0,0,0,3
28_PA Patel,33,4,0,0,0,0,37,0,0,0,0,0,37
28_Imran Tahir,0,0,0,0,0,0,0,1,0,0,0,25,25
28_DT Christian,8,1,0,0,0,0,9,1,0,0,0,25,34
28_JJ Bumrah,0,0,0,0,0,0,0,2,0,0,0,50,50
28_MJ McClenaghan,0,0,0,0,0,0,0,0,0,0,0,0,0
28_JC Buttler,17,3,0,0,0,0,20,0,0,0,0,0,20
28_AM Rahane,38,6,1,0,0,0,46,0,0,0,0,0,46
28_Harbhajan Singh,7,1,1,0,0,0,10,1,0,0,0,25,35
28_RA Tripathi,45,5,2,0,0,0,54,0,0,0,0,0,54
28_MK Tiwary,22,4,0,0,0,0,26,0,0,0,0,0,26
28_RG Sharma,58,9,3,1,0,0,81,0,0,0,0,0,81
28_SN Thakur,0,0,0,0,0,0,0,0,0,0,0,0,0
28_HH Pandya,13,2,0,0,0,0,15,0,0,0,0,0,15
28_Washington Sundar,2,0,0,0,0,0,2,1,0,0,0,25,27
28_KV Sharma,11,1,1,0,0,0,14,2,0,0,0,50,64
29_C de Grandhomme,0,0,0,0,0,0,0,0,0,0,0,0,0
29_AM Rahane,46,5,1,0,0,0,53,0,0,0,0,0,53
29_DM Bravo,6,1,0,0,0,0,7,0,0,0,0,0,7
29_SPD Smith,51,5,1,1,0,0,66,0,0,0,0,0,66
29_DT Christian,16,2,2,0,0,0,22,1,0,0,0,25,47
29_RA Tripathi,38,7,0,0,0,0,45,0,0,0,0,0,45
29_MK Tiwary,1,0,0,0,0,0,1,0,0,0,0,0,1
29_RV Uthappa,87,13,6,1,0,0,120,0,0,0,0,0,120
29_UT Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
29_PP Chawla,0,0,0,0,0,0,0,1,0,0,0,25,25
29_JD Unadkat,0,0,0,0,0,0,0,1,0,0,0,25,25
29_MS Dhoni,23,3,2,0,0,0,30,0,0,0,0,0,30
29_MK Pandey,0,0,0,0,0,0,0,0,0,0,0,0,0
29_Kuldeep Yadav,0,0,0,0,0,0,0,2,0,0,0,50,50
29_G Gambhir,62,7,1,1,0,0,79,0,0,0,0,0,79
29_SN Thakur,0,0,0,0,0,0,0,0,0,0,0,0,0
29_Washington Sundar,0,0,0,0,0,0,0,0,0,0,0,0,0
29_CR Woakes,0,0,0,0,0,0,0,0,0,0,0,0,0
29_SP Narine,16,3,0,0,0,0,19,1,0,0,0,25,44
29_Imran Tahir,0,0,0,0,0,0,0,0,0,0,0,0,0
30_P Negi,32,5,2,0,0,0,41,1,0,0,0,25,66
30_KM Jadhav,31,5,1,0,0,0,38,0,0,0,0,0,38
30_BB McCullum,3,0,0,0,0,0,3,0,0,0,0,0,3
30_AJ Finch,72,11,6,1,0,0,103,0,0,0,0,0,103
30_Mandeep Singh,8,0,0,0,0,0,8,0,0,0,0,0,8
30_Basil Thampi,0,0,0,0,0,0,0,1,0,0,0,25,25
30_V Kohli,10,1,1,0,0,0,13,0,0,0,0,0,13
30_A Choudhary,15,1,0,0,0,0,16,0,0,0,0,0,16
30_TM Head,0,0,0,0,0,1,-2,0,0,0,0,0,-2
30_JP Faulkner,0,0,0,0,0,0,0,1,0,0,0,25,25
30_Ishan Kishan,16,4,0,0,0,0,20,0,0,0,0,0,20
30_CH Gayle,8,1,0,0,0,0,9,0,0,0,0,0,9
30_SK Raina,34,5,1,0,0,0,41,0,0,0,0,0,41
30_Ankit Soni,0,0,0,0,0,0,0,1,0,0,0,25,25
30_AB de Villiers,5,0,0,0,0,0,5,0,0,0,0,0,5
30_RA Jadeja,2,0,0,0,0,0,2,2,0,0,0,50,52
30_NB Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
30_S Aravind,9,0,0,0,0,0,9,0,0,0,0,0,9
30_YS Chahal,1,0,0,0,0,0,1,0,0,0,0,0,1
30_S Badree,3,0,0,0,0,0,3,2,0,0,0,50,53
30_AJ Tye,0,0,0,0,0,0,0,3,0,0,0,75,75
31_A Mishra,0,0,0,0,0,0,0,0,0,0,0,0,0
31_PJ Cummins,0,0,0,0,0,0,0,0,0,0,0,0,0
31_SP Jackson,12,2,0,0,0,0,14,0,0,0,0,0,14
31_K Rabada,0,0,0,0,0,0,0,2,0,0,0,50,50
31_G Gambhir,71,11,0,1,0,0,90,0,0,0,0,0,90
31_UT Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
31_MK Pandey,5,1,0,0,0,0,6,0,0,0,0,0,6
31_CJ Anderson,2,0,0,0,0,0,2,0,0,0,0,0,2
31_SS Iyer,47,5,1,0,0,0,54,0,0,0,0,0,54
31_NM Coulter-Nile,0,0,0,0,0,0,0,3,0,0,0,75,75
31_C de Grandhomme,0,0,0,0,0,0,0,0,0,0,0,0,0
31_SV Samson,60,7,3,1,0,0,81,0,0,0,0,0,81
31_RV Uthappa,59,9,4,1,0,0,84,0,0,0,0,0,84
31_CR Woakes,0,0,0,0,0,0,0,0,0,0,0,0,0
31_RR Pant,6,1,0,0,0,0,7,0,0,0,0,0,7
31_CH Morris,11,1,0,0,0,0,12,0,0,0,0,0,12
31_KK Nair,15,3,0,0,0,0,18,0,0,0,0,0,18
31_AR Bawne,12,1,0,0,0,0,13,0,0,0,0,0,13
31_Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
31_SP Narine,4,1,0,0,0,0,5,1,0,0,0,25,30
31_Z Khan,0,0,0,0,0,0,0,0,0,0,0,0,0
32_DJ Hooda,0,0,0,0,0,0,0,0,0,0,0,0,0
32_MJ Guptill,23,5,1,0,0,0,30,0,0,0,0,0,30
32_KC Cariappa,0,0,0,0,0,0,0,0,0,0,0,0,0
32_M Vohra,3,0,0,0,0,0,3,0,0,0,0,0,3
32_KS Williamson,54,6,2,1,0,0,72,0,0,0,0,0,72
32_Yuvraj Singh,15,2,0,0,0,0,17,0,0,0,0,0,17
32_B Kumar,0,0,0,0,0,0,0,2,0,0,0,50,50
32_MM Sharma,2,0,0,0,0,0,2,1,0,0,0,25,27
32_GJ Maxwell,0,0,0,0,0,1,-2,2,0,0,0,50,48
32_WP Saha,2,0,0,0,0,0,2,0,0,0,0,0,2
32_A Nehra,0,0,0,0,0,0,0,3,0,0,0,75,75
32_AR Patel,16,2,0,0,0,0,18,0,0,0,0,0,18
32_EJG Morgan,26,3,1,0,0,0,31,0,0,0,0,0,31
32_DA Warner,51,8,4,1,0,0,75,0,0,0,0,0,75
32_S Kaul,0,0,0,0,0,0,0,3,0,0,0,75,75
32_I Sharma,5,1,0,0,0,0,6,0,0,0,0,0,6
32_SE Marsh,84,16,2,1,0,0,112,0,0,0,0,0,112
32_Rashid Khan,0,0,0,0,0,0,0,1,0,0,0,25,25
32_MC Henriques,7,0,0,0,0,0,7,0,0,0,0,0,7
32_Anureet Singh,15,2,0,0,0,0,17,0,0,0,0,0,17
32_S Dhawan,77,10,1,1,0,0,97,0,0,0,0,0,97
33_SPD Smith,45,6,1,0,0,0,53,0,0,0,0,0,53
33_P Negi,3,0,0,0,0,0,3,1,0,0,0,25,28
33_KM Jadhav,7,1,0,0,0,0,8,0,0,0,0,0,8
33_JD Unadkat,0,0,0,0,0,0,0,1,0,0,0,25,25
33_MS Dhoni,21,2,1,0,0,0,25,0,0,0,0,0,25
33_V Kohli,55,5,1,1,0,0,70,0,0,0,0,0,70
33_DL Chahar,0,0,0,0,0,0,0,0,0,0,0,0,0
33_STR Binny,1,0,0,0,0,0,1,1,0,0,0,25,26
33_TM Head,2,0,0,0,0,0,2,0,0,0,0,0,2
33_Sachin Baby,2,0,0,0,0,0,2,0,0,0,0,0,2
33_AF Milne,5,0,0,0,0,0,5,0,0,0,0,0,5
33_Imran Tahir,0,0,0,0,0,0,0,3,0,0,0,75,75
33_DT Christian,0,0,0,0,0,0,0,1,0,0,0,25,25
33_AB de Villiers,3,0,0,0,0,0,3,0,0,0,0,0,3
33_AM Rahane,6,0,0,0,0,0,6,0,0,0,0,0,6
33_RA Tripathi,37,5,1,0,0,0,44,0,0,0,0,0,44
33_S Aravind,8,1,0,0,0,0,9,0,0,0,0,0,9
33_MK Tiwary,44,5,1,0,0,0,51,0,0,0,0,0,51
33_LH Ferguson,0,0,0,0,0,0,0,2,0,0,0,50,50
33_YS Chahal,4,0,0,0,0,0,4,0,0,0,0,0,4
33_Washington Sundar,0,0,0,0,0,0,0,1,0,0,0,25,25
33_S Badree,2,0,0,0,0,0,2,1,0,0,0,25,27
34_KA Pollard,25,4,1,0,0,0,31,0,0,0,0,0,31
34_IK Pathan,2,0,0,0,0,0,2,0,0,0,0,0,2
34_BB McCullum,7,1,0,0,0,0,8,0,0,0,0,0,8
34_N Rana,19,2,1,0,0,0,23,0,0,0,0,0,23
34_AJ Finch,1,0,0,0,0,0,1,0,0,0,0,0,1
34_KH Pandya,29,3,1,0,0,0,34,3,0,0,0,75,109
34_Basil Thampi,2,0,0,0,0,0,2,3,0,0,0,75,77
34_KD Karthik,2,0,0,0,0,0,2,0,0,0,0,0,2
34_JP Faulkner,21,2,0,0,0,0,23,4,1,0,0,108,131
34_Ishan Kishan,48,8,2,0,0,0,60,0,0,0,0,0,60
34_PA Patel,70,10,1,1,0,0,90,0,0,0,0,0,90
34_SK Raina,1,0,0,0,0,0,1,0,0,0,0,0,1
34_Ankit Soni,7,1,1,0,0,0,10,1,0,0,0,25,35
34_JJ Bumrah,0,0,0,0,0,1,-2,2,0,0,0,50,48
34_MJ McClenaghan,1,0,0,0,0,0,1,0,0,0,0,0,1
34_SL Malinga,0,0,0,0,0,1,-2,2,0,0,0,50,48
34_JC Buttler,10,2,0,0,0,0,12,0,0,0,0,0,12
34_RA Jadeja,28,3,1,0,0,0,33,0,0,0,0,0,33
34_Harbhajan Singh,0,0,0,0,0,1,-2,1,0,0,0,25,23
34_RG Sharma,5,0,0,0,0,0,5,0,0,0,0,0,5
34_HH Pandya,4,0,0,0,0,0,4,0,0,0,0,0,4
34_AJ Tye,25,4,2,0,0,0,33,0,0,0,0,0,33
35_SV Samson,5,1,0,0,0,0,6,0,0,0,0,0,6
35_SW Billings,0,0,0,0,0,1,-2,0,0,0,0,0,-2
35_A Mishra,4,0,0,0,0,0,4,0,0,0,0,0,4
35_HM Amla,16,1,0,0,0,0,17,0,0,0,0,0,17
35_Sandeep Sharma,0,0,0,0,0,0,0,4,1,0,0,108,108
35_T Natarajan,0,0,0,0,0,0,0,0,0,0,0,0,0
35_K Rabada,11,1,0,0,0,0,12,0,0,0,0,0,12
35_AR Patel,0,0,0,0,0,0,0,2,0,0,0,50,50
35_MM Sharma,0,0,0,0,0,0,0,1,0,0,1,33,33
35_CH Morris,2,0,0,0,0,0,2,0,0,0,0,0,2
35_KK Nair,11,1,1,0,0,0,14,0,0,0,0,0,14
35_S Nadeem,0,0,0,0,0,1,-2,0,0,0,0,0,-2
35_MJ Guptill,50,9,3,1,0,0,73,0,0,0,0,0,73
35_VR Aaron,0,0,0,0,0,0,0,2,0,0,0,50,50
35_CJ Anderson,18,1,1,0,0,0,21,0,0,0,0,0,21
35_GJ Maxwell,0,0,0,0,0,0,0,1,0,0,0,25,25
35_SS Iyer,6,1,0,0,0,0,7,0,0,0,0,0,7
35_RR Pant,3,0,0,0,0,0,3,0,0,0,0,0,3
35_Mohammed Shami,2,0,0,0,0,0,2,0,0,0,0,0,2
36_Bipul Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
36_SP Jackson,16,1,0,0,0,0,17,0,0,0,0,0,17
36_YK Pathan,12,0,0,0,0,0,12,0,0,0,0,0,12
36_G Gambhir,11,2,0,0,0,0,13,0,0,0,0,0,13
36_KS Williamson,40,5,0,0,0,0,45,0,0,0,0,0,45
36_Yuvraj Singh,6,0,0,0,0,0,6,0,0,0,0,0,6
36_UT Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
36_Mohammed Siraj,0,0,0,0,0,0,0,2,0,0,0,50,50
36_MK Pandey,39,3,0,0,0,0,42,0,0,0,0,0,42
36_B Kumar,0,0,0,0,0,0,0,2,0,0,0,50,50
36_NM Coulter-Nile,0,0,0,0,0,0,0,0,0,0,0,0,0
36_C de Grandhomme,18,2,1,0,0,0,22,0,0,0,0,0,22
36_RV Uthappa,53,8,4,1,0,0,77,0,0,0,0,0,77
36_DA Warner,126,18,8,0,1,0,176,0,0,0,0,0,176
36_S Kaul,0,0,0,0,0,0,0,2,0,0,0,50,50
36_CR Woakes,6,1,0,0,0,0,7,1,0,0,0,25,32
36_Rashid Khan,0,0,0,0,0,0,0,1,0,0,0,25,25
36_MC Henriques,0,0,0,0,0,0,0,0,0,0,0,0,0
36_Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
36_SP Narine,1,0,0,0,0,0,1,0,0,0,0,0,1
36_S Dhawan,29,3,1,0,0,0,34,0,0,0,0,0,34
37_KA Pollard,17,2,0,0,0,0,19,0,0,0,0,0,19
37_P Negi,35,4,3,0,0,0,45,3,0,0,0,75,120
37_KM Jadhav,28,2,0,0,0,0,30,0,0,0,0,0,30
37_N Rana,27,4,0,0,0,0,31,0,0,0,0,0,31
37_Mandeep Singh,17,3,0,0,0,0,20,0,0,0,0,0,20
37_KH Pandya,2,0,0,0,0,0,2,2,0,0,0,50,52
37_V Kohli,20,2,2,0,0,0,26,0,0,0,0,0,26
37_A Choudhary,0,0,0,0,0,0,0,1,0,0,0,25,25
37_TM Head,12,1,0,0,0,0,13,0,0,0,0,0,13
37_AF Milne,0,0,0,0,0,1,-2,0,0,0,0,0,-2
37_PA Patel,0,0,0,0,0,1,-2,0,0,0,0,0,-2
37_JJ Bumrah,0,0,0,0,0,0,0,1,0,0,0,25,25
37_SR Watson,3,0,0,0,0,0,3,1,0,0,0,25,28
37_MJ McClenaghan,0,0,0,0,0,0,0,3,0,0,0,75,75
37_SL Malinga,0,0,0,0,0,0,0,0,0,0,0,0,0
37_AB de Villiers,43,6,3,0,0,0,55,0,0,0,0,0,55
37_JC Buttler,33,5,1,0,0,0,40,0,0,0,0,0,40
37_S Aravind,0,0,0,0,0,0,0,0,0,0,0,0,0
37_RG Sharma,56,7,1,1,0,0,73,0,0,0,0,0,73
37_YS Chahal,0,0,0,0,0,0,0,1,0,0,0,25,25
37_HH Pandya,14,1,1,0,0,0,17,0,0,0,0,0,17
37_KV Sharma,9,1,0,0,0,0,10,1,0,0,0,25,35
38_SPD Smith,4,1,0,0,0,0,5,0,0,0,0,0,5
38_BA Stokes,103,13,6,0,1,0,144,0,0,0,0,0,144
38_BB McCullum,45,7,2,0,0,0,56,0,0,0,0,0,56
